"BehaviorSpace results (NetLogo 6.1.1)"
"value_weight_M.nlogo"
"experiment"
"05/19/2021 16:35:41:944 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","fraction_blue","circle_blue","circle_orange","dominant_con","M_con","eth_con","val_con","dominant_lib","M_lib","val_lib","eth_lib","determinism","[step]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [color = [color] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = orange]","mean [count (turtles-on neighbors) with [ shape = [ shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""square"" and color = orange]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and shape = ""circle"" and color = blue]","mean [count (turtles-on neighbors) with [shape = [shape] of myself] / count (turtles-on neighbors) ] of turtles with [ count (turtles-on neighbors) >= 1 and  shape = ""circle""  and color = orange]","count turtles with [movers? = TRUE] / count turtles","count turtles with [movers? = TRUE and color = blue and shape = ""square""] / count turtles with [color = blue and shape = ""square""]","count turtles with [movers? = TRUE and color = blue and shape = ""circle""] / count turtles with [color = blue and shape = ""circle""]","count turtles with [movers? = TRUE and color = orange and shape =  ""square""] / count turtles with [color = orange and shape =  ""square""]","count turtles with [movers? = TRUE and color = orange and shape = ""circle""] / count turtles with [color = orange and shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""circle""] / count turtles with [shape =  ""circle""]","count turtles with [movers? = TRUE and shape =  ""square""] / count turtles with [shape =  ""square""]","count turtles with [movers? = TRUE and color = blue] / count turtles with [color = blue]","count turtles with [movers? = TRUE and color = orange] / count turtles with [color = orange]"
"2520","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","7","2000","0.7280113636363644","0.7223437172225721","0.528937923364675","0.5468589549984899","0.7144642857142866","0.7097519404237472","0.7352264685067228","0.7482381959126143","0.2986942328618063","0.34545454545454546","0.2929936305732484","0.2907488986784141","0.26849894291754756","0.2807203389830508","0.31767337807606266","0.31833150384193193","0.27939590075512405"
"2516","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","3","2000","0.5929302422723484","0.5525073000898474","0.519946862865318","0.509083386717916","0.57328477443609","0.5398949910152736","0.5725372981810752","0.5719757633995304","0.45926339285714285","0.4517543859649123","0.43776824034334766","0.47877358490566035","0.47085201793721976","0.45394736842105265","0.4647727272727273","0.44468546637744033","0.4747126436781609"
"2522","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","9","2000","0.8685878317924245","0.8627397993962411","0.5404329004329009","0.5421725503134277","0.855562183119595","0.8272640958223784","0.8394805194805194","0.8308644011877266","0.19880499728408474","0.22964509394572025","0.13636363636363635","0.26380368098159507","0.15473441108545036","0.145475372279496","0.246900826446281","0.18498367791077258","0.21258134490238612"
"2518","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","5","2000","0.6808868038740926","0.6758388037928521","0.5577105842336941","0.5369148936170212","0.6541490112994355","0.6482937376263418","0.6772859143657466","0.6611220871327261","0.37493333333333334","0.4004237288135593","0.35084033613445376","0.37636761487964987","0.3723404255319149","0.36152219873150104","0.38858988159311086","0.3755274261603376","0.3743257820927724"
"2523","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","10","2000","0.8816866933689366","0.8839207735495944","0.5491058082425798","0.5734737484737487","0.8870188028482423","0.8736587648159707","0.8949338031176594","0.8885327635327628","0.18333333333333332","0.21261682242990654","0.11434977578475336","0.2794759825327511","0.1282051282051282","0.12144420131291028","0.24717832957110608","0.16247139588100687","0.20302375809935205"
"2517","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","4","2000","0.6161468433527256","0.5891782043213765","0.5464538469315533","0.5451755816481847","0.6141321913380744","0.594239039228026","0.6119856435143068","0.6257501630789306","0.4022160664819945","0.4117647058823529","0.416135881104034","0.3876651982378855","0.3926940639269406","0.40484048404840484","0.39955357142857145","0.4140197152245345","0.3901345291479821"
"2513","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","0","2000","0.49981780972346984","0.4977324263038549","0.5006772009029344","0.5063701802073899","0.4953454127982428","0.5007423604362381","0.49956734386756935","0.509355179704017","0.5141766630316249","0.519916142557652","0.5440180586907449","0.48299319727891155","0.5095137420718816","0.5262008733624454","0.5021786492374728","0.5315217391304348","0.49671772428884026"
"2526","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","13","2000","0.9422829751369576","0.9456445353471783","0.5681751467710376","0.5655640779801856","0.8784397387273496","0.9163965806586957","0.8921939552076539","0.9173804197294128","0.12841987716359576","0.1836283185840708","0.0593607305936073","0.20484581497797358","0.06263982102908278","0.061016949152542375","0.19426048565121412","0.12247191011235956","0.13429522752497225"
"2514","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","1","2000","0.4941232048374903","0.5204392259186782","0.5052386219974716","0.5153187327035015","0.4785363351689883","0.4910496847140683","0.5305862831858407","0.5163278938830042","0.4994535519125683","0.5034013605442177","0.4646017699115044","0.4954337899543379","0.531062124248497","0.49947423764458465","0.49943117178612056","0.48376259798432253","0.5144076840981857"
"2524","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","11","2000","0.9202182952182953","0.9030608465608464","0.5287346174424827","0.5379909042268599","0.8951341451341458","0.8690026455026459","0.8910727661851254","0.8926003210272874","0.17462932454695224","0.23284823284823286","0.11910112359550562","0.24222222222222223","0.09887640449438202","0.10898876404494381","0.23737916219119226","0.17818574514038876","0.17094972067039105"
"2527","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","14","2000","0.949918273945734","0.9468993950039032","0.5097500282773437","0.582231662826421","0.9152064944971123","0.892810792349727","0.9156515100101795","0.9090893817204304","0.12859468258274553","0.18993135011441648","0.057007125890736345","0.19427402862985685","0.07056451612903226","0.064340239912759","0.19222462203023757","0.1247086247086247","0.1319796954314721"
"2528","70","50","50","50","0.5","0.7","1","0.5","0.5","0.3","1","0.5","15","2000","0.9551534741932096","0.9605889724310783","0.5601751014307071","0.5610499265785615","0.9190397350993377","0.9378315580618214","0.9312700192184498","0.9394299349695824","0.13418001104362232","0.2087912087912088","0.06278026905829596","0.20175438596491227","0.06167400881057269","0.06222222222222222","0.2052689352360044","0.1365149833518313","0.13186813186813187"
"2538","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","9","2000","0.8590884038800708","0.8484475546975555","0.5707931320676417","0.5651138716356113","0.8226824294532632","0.8182646932646936","0.8363237887747689","0.8430968726163238","0.20711060948081264","0.24074074074074073","0.1503267973856209","0.25900900900900903","0.18077803203661327","0.16517857142857142","0.25","0.1941638608305275","0.22020431328036322"
"2534","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","5","2000","0.6357323623592612","0.6013233539429443","0.5619564094618322","0.5413422477995938","0.6308387563268262","0.6086668836099358","0.620744241297387","0.6089398555630788","0.3752103196859226","0.40563991323210413","0.3882863340563991","0.35079726651480636","0.35308056872037913","0.3714609286523216","0.3788888888888889","0.3969631236442516","0.3519163763066202"
"2529","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","0","2000","0.521395782889427","0.4871402691511386","0.4892371234207968","0.5001873897707233","0.5411016949152543","0.5080124223602484","0.4861273080660834","0.4967565035273371","0.49584487534626037","0.4915254237288136","0.5056689342403629","0.5108695652173914","0.47453703703703703","0.49026345933562426","0.5010729613733905","0.49835706462212487","0.49327354260089684"
"2541","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","12","2000","0.9310502645502648","0.9341708807416775","0.5640593373814855","0.5794019933554821","0.9134074074074079","0.8594684997892962","0.9288111217641416","0.8742977952280276","0.15249588590235874","0.17333333333333334","0.10514541387024609","0.22958057395143489","0.10359408033826638","0.10434782608695652","0.20155038759689922","0.13935340022296544","0.1652267818574514"
"2539","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","10","2000","0.8759491992788213","0.8625000000000002","0.5399538106235569","0.5822223879113242","0.8463516809841983","0.8283110119047623","0.8544457274826786","0.8707301918679788","0.18401800787844683","0.22271714922049","0.13856812933025403","0.24278846153846154","0.13778705636743216","0.13815789473684212","0.2323699421965318","0.18140589569160998","0.18659217877094972"
"2532","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","3","2000","0.5527959807776321","0.5786174242424238","0.5118113388853297","0.5322557682866967","0.5658448012232418","0.5740503246753252","0.601534806747812","0.5994943544428082","0.436081903707803","0.45871559633027525","0.44170403587443946","0.4090909090909091","0.4350515463917526","0.43823845327604727","0.4337899543378995","0.4501133786848073","0.4227027027027027"
"2530","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","1","2000","0.5416056166056167","0.510008428150021","0.516850015494267","0.5202298471351587","0.5236747049247048","0.5175068478718924","0.4969682883999586","0.5192868140327728","0.49889746416758546","0.47435897435897434","0.5119305856832972","0.5132743362831859","0.49653579676674364","0.5044742729306487","0.4934782608695652","0.4930032292787944","0.5050847457627119"
"2531","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","2","2000","0.5312401883830455","0.5635893980233603","0.5031711145996858","0.5210956416464888","0.5212951334379905","0.5427922531696114","0.5318419675562532","0.532912126715093","0.5013448090371168","0.5076923076923077","0.5274725274725275","0.5052410901467506","0.4661016949152542","0.4962243797195254","0.5064377682403434","0.5175824175824176","0.4857744994731296"
"2537","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","8","2000","0.831880024737168","0.8062698412698415","0.5620522995522995","0.540549912625601","0.825304061018347","0.7860793650793657","0.8210546398046396","0.8096221057230231","0.2356828193832599","0.2662337662337662","0.2222222222222222","0.2688888888888889","0.1834862385321101","0.20353982300884957","0.2675438596491228","0.24408602150537634","0.22686230248307"
"2540","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","11","2000","0.9335313118682924","0.9387033601319317","0.5691075514874143","0.5922368282124386","0.8910571011774517","0.879416615130901","0.8957529693799712","0.8837239995776581","0.1430939226519337","0.22440087145969498","0.10755148741418764","0.17494600431965443","0.06208425720620843","0.08445945945945946","0.19956616052060738","0.16741071428571427","0.11925601750547046"
"2542","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","13","2000","0.9344213732004428","0.9404841802492809","0.5760215394361741","0.5986733986733992","0.9246290143964561","0.9175055928411628","0.9327420546932744","0.9305266805266807","0.13867403314917126","0.17906976744186046","0.09090909090909091","0.20982142857142858","0.08108108108108109","0.08583690987124463","0.1947608200455581","0.13393870601589103","0.14316469321851452"
"2536","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","7","2000","0.7576458752515095","0.7781460732441129","0.5457269503546097","0.5622441848856943","0.7549575229152704","0.7345912439049698","0.7879736575481261","0.7597334531296793","0.2953056768558952","0.32629107981220656","0.28085106382978725","0.3093681917211329","0.26834381551362685","0.27455121436114044","0.31751412429378534","0.30245535714285715","0.28846153846153844"
"2533","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","4","2000","0.5926115737774933","0.6389982702482704","0.5345962033462041","0.54140376984127","0.604334828101644","0.6172797110297108","0.6327246889746888","0.6098189484126982","0.42274211099020675","0.4125560538116592","0.43018018018018017","0.4252136752136752","0.42291666666666666","0.4264069264069264","0.4190371991247265","0.42134831460674155","0.4240506329113924"
"2535","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","6","2000","0.6912427657630227","0.7091822591822595","0.5591730670762931","0.5337354497354495","0.6798355162960711","0.6827814077814076","0.6989656938044033","0.6588148148148149","0.3311897106109325","0.3021276595744681","0.3139784946236559","0.3596673596673597","0.3488888888888889","0.33114754098360655","0.3312302839116719","0.30802139037433157","0.3544575725026853"
"2551","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","6","2000","0.737709927721089","0.7189911983750846","0.5749100529100533","0.5896378639756121","0.6987324617346948","0.6786081020085768","0.7012089947089947","0.7147324713549881","0.3389734912577552","0.375","0.32666666666666666","0.33886255924170616","0.31567328918322296","0.3211517165005537","0.35747126436781607","0.3507795100222717","0.32685714285714285"
"2544","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","15","2000","0.9570100031259768","0.9595018540202969","0.5917060864080741","0.5772965021248779","0.9043711576534336","0.9411226580796256","0.9147482392515505","0.9412525879917182","0.12581699346405228","0.1943231441048035","0.06622516556291391","0.1762295081967213","0.059496567505720827","0.06292134831460675","0.1849894291754757","0.13062568605927552","0.12108108108108108"
"2550","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","5","2000","0.6681417084377616","0.637022207986334","0.5768866020984664","0.5540953478165457","0.6494935254803679","0.6181641042067049","0.6476190476190475","0.6316545973228","0.37645107794361526","0.3815789473684211","0.3877118644067797","0.3512304250559284","0.3847926267281106","0.38631346578366443","0.36655592469545956","0.38469827586206895","0.3677639046538025"
"2543","70","50","50","50","0.5","0.7","1","0.5","0.5","0.4","1","0.5","14","2000","0.9542975696502665","0.9574822356559548","0.5896156970250787","0.5844927536231884","0.9108600079035768","0.9180480432707604","0.9177479947202763","0.9245910973084887","0.12311827956989248","0.17634854771784234","0.053304904051172705","0.19376391982182628","0.06956521739130435","0.061356297093649086","0.18474758324382384","0.1156677181913775","0.13091309130913092"
"2552","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","7","2000","0.7385123007074232","0.7000436871996504","0.5571745327842891","0.5946882456686381","0.7392804350121429","0.7114678899082566","0.7293316439657902","0.7748651312376802","0.2832498608792432","0.3325942350332594","0.2638580931263858","0.3211009174311927","0.2178649237472767","0.24065934065934066","0.3269447576099211","0.2982261640798226","0.2681564245810056"
"2554","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","9","2000","0.8697706023048488","0.8599491835103342","0.571051838456902","0.5667735042735046","0.8560040226136121","0.83106086559324","0.8749547920433998","0.8650310337810334","0.19187986651835373","0.23059360730593606","0.15611814345991562","0.21291866028708134","0.17307692307692307","0.16454352441613587","0.2219626168224299","0.19188596491228072","0.19187358916478556"
"2549","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","4","2000","0.6036055923473148","0.6258196280769648","0.5780163917418822","0.5500235478806905","0.5750840954483337","0.6096313017306253","0.6195455960161845","0.6044583987441134","0.43370165745856354","0.434878587196468","0.3812636165577342","0.4853273137697517","0.4351648351648352","0.40809628008752735","0.45982142857142855","0.40789473684210525","0.4599109131403118"
"2547","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","2","2000","0.5481746031746033","0.5223558897243108","0.5389440765268586","0.5272585669781933","0.5632415674603178","0.5667944862155392","0.5289078103647635","0.5365987983978633","0.4820261437908497","0.475","0.48344370860927155","0.45473684210526316","0.5186915887850467","0.5005675368898979","0.4649214659685864","0.4790996784565916","0.4850498338870432"
"2545","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","0","2000","0.5027391487568473","0.5049910340705316","0.490363056669752","0.5086532410320957","0.5078645174884117","0.5071428571428575","0.4878432582536258","0.5107090413257814","0.49810503519220356","0.5199115044247787","0.5010799136069114","0.46443514644351463","0.5088105726872246","0.504907306434024","0.4913978494623656","0.5103825136612021","0.48605150214592274"
"2557","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","12","2000","0.9304285714285716","0.9414635400596526","0.6298869438366155","0.6173046124279311","0.8492222222222227","0.9275789365422198","0.8733041575492342","0.9271140294682894","0.15024766097963677","0.2","0.11816192560175055","0.19827586206896552","0.08295964125560538","0.10077519379844961","0.19912472647702406","0.1587651598676957","0.14175824175824175"
"2548","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","3","2000","0.6101406234135448","0.5777662627551022","0.5940671751246703","0.5374029044241811","0.5676718448573457","0.5638552295918369","0.5781216387992579","0.5517730496453899","0.4614121510673235","0.43710021321961623","0.433264887063655","0.5","0.4799054373522459","0.45494505494505494","0.4678298800436205","0.4351464435146444","0.4902411021814007"
"2546","70","50","50","50","0.5","0.7","1","0.5","0.5","0.5","1","0.5","1","2000","0.525400408470386","0.5312950553355671","0.5068908773012445","0.5152045381911153","0.5398984198645601","0.511303177987613","0.5359585518872778","0.5167891765207203","0.4681668496158068","0.47404063205417607","0.4794816414686825","0.47334754797441364","0.4451901565995526","0.46263736263736266","0.47368421052631576","0.4768211920529801","0.4596069868995633"
